elapsed_h,monotonic,cycles,/var/log,/var/log/journal,/run/log/journal,/var/log/nginx,Shmem,MemAvailable
4.283764115796944,15666.469546803,49,21155840,17891328,0,3260416,371605504,466440192
4.300457630583333,15726.526519123,49,21168128,17891328,0,3272704,371617792,470384640
4.3171589198136076,15786.634021402,49,21180416,17891328,0,3284992,371630080,465346560
4.333716460991111,15846.247775555,49,21188608,17891328,0,3293184,371638272,464883712
4.354764017255831,15922.027704258,50,21213184,17891328,0,3317760,371662848,456683520
4.367136793134721,15966.552267738,50,21221376,17891328,0,3325952,371671040,464400384
4.383835369229722,16026.677616183,50,21229568,17891328,0,3334144,371679232,463982592
4.400402177078609,16086.312843378,50,21241856,17891328,0,3346432,371691520,466882560
4.417100610213889,16146.42713624,50,21254144,17891328,0,3358720,371703808,461529088
4.433803822139998,16206.544397685,50,21266432,17891328,0,3371008,371712000,467341312
4.4503761214583335,16266.221197422,51,21282816,17891328,0,3387392,371732480,465653760
4.467083490958608,16326.338741951,51,21295104,17891328,0,3399680,371744768,466825216
4.483801018536942,16386.535392021,51,21307392,17891328,0,3411968,371757056,464506880
4.5005016310244415,16446.644062383,51,21315584,17891328,0,3420160,371765248,460083200
4.517065210782219,16506.32142037,51,21327872,17891328,0,3432448,371777536,466546688
4.533790463046664,16566.491992274,52,21348352,17891328,0,3452928,371798016,455315456
4.550492248881945,16626.622794719,52,21356544,17891328,0,3461120,371806208,466198528
4.567047833039445,16686.217519498,52,21368832,17891328,0,3473408,371818496,464646144
4.583743147397775,16746.323281901,52,21381120,17891328,0,3485696,371830784,470863872
4.600435455546111,16806.449097972,52,21389312,17891328,0,3493888,371838976,463548416
4.620955181293054,16880.263510715,53,21413888,17891328,0,3518464,371863552,456302592
4.633746896307777,16926.345699404,53,21422080,17891328,0,3526656,371871744,460840960
4.650429718511663,16986.422847266,53,21434368,17891328,0,3538944,371879936,463798272
4.667124136236667,17046.526523794,53,21442560,17891328,0,3547136,371892224,467062784
4.683804277462498,17106.575987198,53,21454848,17891328,0,3559424,371904512,465702912
4.700504011266388,17166.652464185,53,21467136,17891328,0,3571712,371916800,465301504
4.717083273543609,17226.33999638,54,21483520,17891328,0,3588096,371937280,463187968
